,datetime,open,high,low,close,volume
91206,2022-04-15 19:15:00,40327.5,40330.0,40275.6,40312.8,712.189
91207,2022-04-15 19:30:00,40312.7,40329.9,40270.4,40297.0,638.922
91208,2022-04-15 19:45:00,40297.0,40343.1,40277.7,40296.6,736.864
91209,2022-04-15 20:00:00,40296.5,40347.6,40278.5,40298.9,941.289
91210,2022-04-15 20:15:00,40298.9,40299.0,40260.9,40283.6,599.647
91211,2022-04-15 20:30:00,40283.5,40337.8,40269.2,40329.6,771.255
91212,2022-04-15 20:45:00,40329.6,40388.0,40302.0,40380.9,1012.173
91213,2022-04-15 21:00:00,40380.9,40437.1,40368.7,40412.0,988.825
91214,2022-04-15 21:15:00,40412.0,40414.3,40339.3,40407.4,626.85
91215,2022-04-15 21:30:00,40407.4,40419.6,40383.9,40419.5,372.101
91216,2022-04-15 21:45:00,40419.5,40444.8,40366.5,40405.8,693.636
91217,2022-04-15 22:00:00,40405.9,40419.7,40320.9,40378.4,723.001
91218,2022-04-15 22:15:00,40378.4,40430.7,40340.0,40396.5,597.972
91219,2022-04-15 22:30:00,40397.0,40440.0,40381.0,40418.6,571.52
91220,2022-04-15 22:45:00,40418.6,40487.8,40385.0,40446.4,858.892
91221,2022-04-15 23:00:00,40446.5,40479.6,40416.4,40452.3,713.044
91222,2022-04-15 23:15:00,40452.2,40457.2,40393.1,40446.6,573.355
91223,2022-04-15 23:30:00,40447.7,40586.8,40430.5,40544.9,1827.531
91224,2022-04-15 23:45:00,40545.3,40570.8,40493.9,40529.5,971.293
91225,2022-04-16 00:00:00,40529.6,40549.2,40440.4,40452.4,1482.771
91226,2022-04-16 00:15:00,40452.3,40488.0,40435.8,40476.8,664.125
91227,2022-04-16 00:30:00,40476.8,40509.0,40450.0,40498.8,557.235
91228,2022-04-16 00:45:00,40498.9,40555.0,40491.2,40533.9,964.514
91229,2022-04-16 01:00:00,40533.9,40564.2,40500.0,40529.1,858.123
91230,2022-04-16 01:15:00,40529.2,40700.0,40529.1,40560.9,2834.152
91231,2022-04-16 01:30:00,40561.0,40587.2,40532.9,40551.6,694.736
91232,2022-04-16 01:45:00,40551.7,40593.9,40529.4,40554.6,655.959
91233,2022-04-16 02:00:00,40554.6,40571.4,40483.0,40522.0,1078.058
91234,2022-04-16 02:15:00,40522.0,40578.1,40502.5,40557.5,666.086
91235,2022-04-16 02:30:00,40557.5,40566.5,40516.3,40533.1,511.294
91236,2022-04-16 02:45:00,40533.2,40577.8,40508.0,40508.0,638.541
91237,2022-04-16 03:00:00,40508.0,40508.1,40400.0,40429.2,2939.305
91238,2022-04-16 03:15:00,40429.2,40449.0,40384.2,40411.9,1215.538
91239,2022-04-16 03:30:00,40411.9,40470.3,40411.9,40470.3,666.976
91240,2022-04-16 03:45:00,40470.3,40478.8,40395.4,40417.2,902.448
91241,2022-04-16 04:00:00,40417.1,40424.2,40388.9,40408.6,543.851
91242,2022-04-16 04:15:00,40408.9,40464.6,40405.9,40452.3,513.512
91243,2022-04-16 04:30:00,40452.4,40544.1,40442.8,40516.2,1920.051
91244,2022-04-16 04:45:00,40516.3,40526.0,40489.4,40517.0,766.643
91245,2022-04-16 05:00:00,40517.1,40517.1,40479.9,40489.0,414.917
91246,2022-04-16 05:15:00,40489.1,40503.4,40423.1,40485.1,848.508
91247,2022-04-16 05:30:00,40485.0,40485.8,40390.0,40423.0,1015.42
91248,2022-04-16 05:45:00,40423.0,40456.0,40350.0,40438.0,1605.965
91249,2022-04-16 06:00:00,40438.1,40438.1,40398.0,40427.1,674.887
91250,2022-04-16 06:15:00,40427.0,40440.0,40385.5,40387.3,590.359
91251,2022-04-16 06:30:00,40387.2,40408.0,40357.5,40367.1,1061.815
91252,2022-04-16 06:45:00,40367.0,40411.5,40359.0,40409.1,588.944
91253,2022-04-16 07:00:00,40409.1,40436.9,40385.0,40406.1,938.443
91254,2022-04-16 07:15:00,40406.2,40411.5,40364.5,40398.1,505.822
91255,2022-04-16 07:30:00,40398.2,40408.9,40350.0,40373.2,752.741
91256,2022-04-16 07:45:00,40373.1,40414.0,40360.0,40376.0,754.567
91257,2022-04-16 08:00:00,40376.0,40404.8,40333.9,40399.0,1064.376
91258,2022-04-16 08:15:00,40399.0,40439.8,40385.0,40397.6,939.678
91259,2022-04-16 08:30:00,40397.6,40397.6,40325.0,40362.4,1255.077
91260,2022-04-16 08:45:00,40362.3,40375.9,40326.8,40359.8,563.088
91261,2022-04-16 09:00:00,40359.8,40401.9,40320.5,40389.5,1042.713
91262,2022-04-16 09:15:00,40389.5,40406.0,40353.0,40379.1,726.377
91263,2022-04-16 09:30:00,40379.0,40386.3,40263.0,40338.5,1629.968
91264,2022-04-16 09:45:00,40338.5,40363.1,40271.8,40313.4,1700.956
91265,2022-04-16 10:00:00,40313.3,40335.0,40293.3,40330.7,665.452
