timestamp,open,high,low,close,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1636329600000,249.62,253.3,240.68,248.26,2301352,1636415999999,566281000.0,823230,1027040.0,252851000.0
1636416000000,248.27,253.22,237.62,239.04,2217088,1636502399999,541628000.0,800356,943236.0,230491000.0
1636502400000,239.06,248.0,217.5,233.09,3092477,1636588799999,731537000.0,1103380,1431310.0,338836000.0
1636588800000,233.06,246.5,229.4,233.37,1997994,1636675199999,478334000.0,945124,990959.0,237392000.0
1636675200000,233.34,239.09,220.83,228.48,2114721,1636761599999,484151000.0,892715,1027350.0,235296000.0
1636761600000,228.46,241.97,224.79,241.59,1458387,1636847999999,339685000.0,769225,749008.0,174605000.0
1636848000000,241.58,242.0,230.4,238.64,1075145,1636934399999,253873000.0,591553,517051.0,122137000.0
1636934400000,238.63,246.36,234.49,238.2,1921128,1637020799999,463076000.0,818787,962432.0,232019000.0
1637020800000,238.18,238.21,213.81,219.04,2557624,1637107199999,576885000.0,922036,1198430.0,270268000.0
1637107200000,219.09,222.44,209.53,218.94,2094791,1637193599999,451229000.0,714591,1071600.0,230870000.0
1637193600000,218.9,222.78,186.5,195.01,3077800,1637279999999,624208000.0,855574,1480030.0,300090000.0
1637280000000,195.19,219.59,188.99,215.25,2712586,1637366399999,559176000.0,854484,1370250.0,282639000.0
1637366400000,215.25,221.17,205.84,217.63,1560552,1637452799999,334474000.0,549721,786419.0,168617000.0
1637452800000,217.64,240.0,210.53,230.51,1888280,1637539199999,420453000.0,728927,971043.0,216393000.0
1637539200000,230.56,231.99,211.6,215.59,2456704,1637625599999,541317000.0,956575,1211190.0,266909000.0
1637625600000,215.58,226.08,210.91,221.75,1654017,1637711999999,360287000.0,579396,830704.0,181069000.0
1637712000000,221.76,222.47,200.14,205.7,1878173,1637798399999,396609000.0,578989,914179.0,192855000.0
1637798400000,205.76,216.35,201.93,209.97,1764837,1637884799999,370398000.0,577000,886351.0,186037000.0
1637884800000,209.94,210.53,182.7,192.42,2776105,1637971199999,540230000.0,810627,1241560.0,241306000.0
1637971200000,192.37,199.39,190.61,192.74,1028955,1638057599999,201452000.0,367238,500368.0,97998100.0
1638057600000,192.74,202.1,180.93,200.69,1560981,1638143999999,297730000.0,474798,789805.0,150721000.0
1638144000000,200.71,212.75,199.63,204.09,1458764,1638230399999,299902000.0,545238,750271.0,154314000.0
